% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
396	1	4	44	0	20	161	0	1	0
396	1	7	52	0	20	161	0	1	0
396	2	15	92	0	20	161	0	1	1
396	2	11	1	0	20	161	0	1	1
397	1	12	59	0	20	161	0	1	0
397	1	9	65	0	20	161	0	1	0
397	2	6	20	0	20	161	0	1	1
397	2	3	10	0	20	161	0	1	1
398	1	5	78	0	20	161	0	1	0
398	1	14	72	0	20	161	0	1	0
398	2	1	39	0	20	161	0	1	1
398	2	10	31	0	20	161	0	1	1
399	1	8	83	0	20	161	0	1	0
399	1	13	87	0	20	161	0	1	0
399	2	7	52	0	20	161	0	1	1
399	2	4	44	0	20	161	0	1	1
400	1	2	90	0	20	161	0	1	0
400	1	15	92	0	20	161	0	1	0
400	2	9	65	0	20	161	0	1	1
400	2	12	59	0	20	161	0	1	1
401	1	3	10	0	20	161	0	1	0
401	1	11	1	0	20	161	0	1	0
401	2	5	78	0	20	161	0	1	1
401	2	14	72	0	20	161	0	1	1
402	1	10	31	0	20	161	0	1	0
402	1	6	20	0	20	161	0	1	0
402	2	8	83	0	20	161	0	1	1
402	2	13	87	0	20	161	0	1	1
403	1	1	39	0	20	161	0	1	0
403	1	4	44	0	20	161	0	1	0
403	2	2	90	0	20	161	0	1	1
403	2	15	92	0	20	161	0	1	1
404	1	12	59	0	20	161	0	1	0
404	1	7	52	0	20	161	0	1	0
404	2	3	10	0	20	161	0	1	1
404	2	11	1	0	20	161	0	1	1
405	1	9	65	0	20	161	0	1	0
405	1	14	72	0	20	161	0	1	0
405	2	6	20	0	20	161	0	1	1
405	2	10	31	0	20	161	0	1	1
406	1	8	83	0	20	161	0	1	0
406	1	5	78	0	20	161	0	1	0
406	2	1	39	0	20	161	0	1	1
406	2	4	44	0	20	161	0	1	1
407	1	2	90	0	20	161	0	1	0
407	1	13	87	0	20	161	0	1	0
407	2	7	52	0	20	161	0	1	1
407	2	12	59	0	20	161	0	1	1
408	1	11	1	0	20	161	0	1	0
408	1	15	92	0	20	161	0	1	0
408	2	9	65	0	20	161	0	1	1
408	2	14	72	0	20	161	0	1	1
409	1	3	10	0	20	161	0	1	0
409	1	6	20	0	20	161	0	1	0
409	2	5	78	0	20	161	0	1	1
409	2	8	83	0	20	161	0	1	1
410	1	1	39	0	20	161	0	1	0
410	1	10	31	0	20	161	0	1	0
410	2	2	90	0	20	161	0	1	1
410	2	13	87	0	20	161	0	1	1
411	1	4	44	0	20	161	0	1	0
411	1	7	52	0	20	161	0	1	0
411	2	15	92	0	20	161	0	1	1
411	2	11	1	0	20	161	0	1	1
412	1	12	59	0	20	161	0	1	0
412	1	9	65	0	20	161	0	1	0
412	2	6	20	0	20	161	0	1	1
412	2	3	10	0	20	161	0	1	1
413	1	5	78	0	20	161	0	1	0
413	1	14	72	0	20	161	0	1	0
413	2	1	39	0	20	161	0	1	1
413	2	10	31	0	20	161	0	1	1
414	1	8	83	0	20	161	0	1	0
414	1	13	87	0	20	161	0	1	0
414	2	7	52	0	20	161	0	1	1
414	2	4	44	0	20	161	0	1	1
415	1	2	90	0	20	161	0	1	0
415	1	15	92	0	20	161	0	1	0
415	2	9	65	0	20	161	0	1	1
415	2	12	59	0	20	161	0	1	1
416	1	3	10	0	20	161	0	1	0
416	1	11	1	0	20	161	0	1	0
416	2	5	78	0	20	161	0	1	1
416	2	14	72	0	20	161	0	1	1
417	1	10	31	0	20	161	0	1	0
417	1	6	20	0	20	161	0	1	0
417	2	8	83	0	20	161	0	1	1
417	2	13	87	0	20	161	0	1	1
418	1	1	39	0	20	161	0	1	0
418	1	4	44	0	20	161	0	1	0
418	2	2	90	0	20	161	0	1	1
418	2	15	92	0	20	161	0	1	1
419	1	12	59	0	20	161	0	1	0
419	1	7	52	0	20	161	0	1	0
419	2	3	10	0	20	161	0	1	1
419	2	11	1	0	20	161	0	1	1
420	1	9	65	0	20	161	0	1	0
420	1	14	72	0	20	161	0	1	0
420	2	6	20	0	20	161	0	1	1
420	2	10	31	0	20	161	0	1	1
421	1	8	83	0	20	161	0	1	0
421	1	5	78	0	20	161	0	1	0
421	2	1	39	0	20	161	0	1	1
421	2	4	44	0	20	161	0	1	1
422	1	2	90	0	20	161	0	1	0
422	1	13	87	0	20	161	0	1	0
422	2	7	52	0	20	161	0	1	1
422	2	12	59	0	20	161	0	1	1
423	1	11	1	0	20	161	0	1	0
423	1	15	92	0	20	161	0	1	0
423	2	9	65	0	20	161	0	1	1
423	2	14	72	0	20	161	0	1	1
424	1	3	10	0	20	161	0	1	0
424	1	6	20	0	20	161	0	1	0
424	2	5	78	0	20	161	0	1	1
424	2	8	83	0	20	161	0	1	1
425	1	1	39	0	20	161	0	1	0
425	1	10	31	0	20	161	0	1	0
425	2	2	90	0	20	161	0	1	1
425	2	13	87	0	20	161	0	1	1
426	1	4	44	0	20	161	0	1	0
426	1	7	52	0	20	161	0	1	0
426	2	15	92	0	20	161	0	1	1
426	2	11	1	0	20	161	0	1	1
427	1	12	59	0	20	161	0	1	0
427	1	9	65	0	20	161	0	1	0
427	2	6	20	0	20	161	0	1	1
427	2	3	10	0	20	161	0	1	1
428	1	5	78	0	20	161	0	1	0
428	1	14	72	0	20	161	0	1	0
428	2	1	39	0	20	161	0	1	1
428	2	10	31	0	20	161	0	1	1
429	1	8	83	0	20	161	0	1	0
429	1	13	87	0	20	161	0	1	0
429	2	7	52	0	20	161	0	1	1
429	2	4	44	0	20	161	0	1	1
430	1	2	90	0	20	161	0	1	0
430	1	15	92	0	20	161	0	1	0
430	2	9	65	0	20	161	0	1	1
430	2	12	59	0	20	161	0	1	1
431	1	3	10	0	20	161	0	1	0
431	1	11	1	0	20	161	0	1	0
431	2	5	78	0	20	161	0	1	1
431	2	14	72	0	20	161	0	1	1
432	1	10	31	0	20	161	0	1	0
432	1	6	20	0	20	161	0	1	0
432	2	8	83	0	20	161	0	1	1
432	2	13	87	0	20	161	0	1	1
433	1	1	39	0	20	161	0	1	0
433	1	4	44	0	20	161	0	1	0
433	2	2	90	0	20	161	0	1	1
433	2	15	92	0	20	161	0	1	1
434	1	12	59	0	20	161	0	1	0
434	1	7	52	0	20	161	0	1	0
434	2	3	10	0	20	161	0	1	1
434	2	11	1	0	20	161	0	1	1
435	1	9	65	0	20	161	0	1	0
435	1	14	72	0	20	161	0	1	0
435	2	6	20	0	20	161	0	1	1
435	2	10	31	0	20	161	0	1	1
436	1	8	83	0	20	161	0	1	0
436	1	5	78	0	20	161	0	1	0
436	2	1	39	0	20	161	0	1	1
436	2	4	44	0	20	161	0	1	1
437	1	2	90	0	20	161	0	1	0
437	1	13	87	0	20	161	0	1	0
437	2	7	52	0	20	161	0	1	1
437	2	12	59	0	20	161	0	1	1
438	1	11	1	0	20	161	0	1	0
438	1	15	92	0	20	161	0	1	0
438	2	9	65	0	20	161	0	1	1
438	2	14	72	0	20	161	0	1	1
439	1	3	10	0	20	161	0	1	0
439	1	6	20	0	20	161	0	1	0
439	2	5	78	0	20	161	0	1	1
439	2	8	83	0	20	161	0	1	1
440	1	1	39	0	20	161	0	1	0
440	1	10	31	0	20	161	0	1	0
440	2	2	90	0	20	161	0	1	1
440	2	13	87	0	20	161	0	1	1
441	1	4	44	0	20	161	0	1	0
441	1	7	52	0	20	161	0	1	0
441	2	15	92	0	20	161	0	1	1
441	2	11	1	0	20	161	0	1	1
442	1	12	59	0	20	161	0	1	0
442	1	9	65	0	20	161	0	1	0
442	2	6	20	0	20	161	0	1	1
442	2	3	10	0	20	161	0	1	1
443	1	5	78	0	20	161	0	1	0
443	1	14	72	0	20	161	0	1	0
443	2	1	39	0	20	161	0	1	1
443	2	10	31	0	20	161	0	1	1
444	1	8	83	0	20	161	0	1	0
444	1	13	87	0	20	161	0	1	0
444	2	7	52	0	20	161	0	1	1
444	2	4	44	0	20	161	0	1	1
445	1	2	90	0	20	161	0	1	0
445	1	15	92	0	20	161	0	1	0
445	2	9	65	0	20	161	0	1	1
445	2	12	59	0	20	161	0	1	1
446	1	3	10	0	20	161	0	1	0
446	1	11	1	0	20	161	0	1	0
446	2	5	78	0	20	161	0	1	1
446	2	14	72	0	20	161	0	1	1
447	1	10	31	0	20	161	0	1	0
447	1	6	20	0	20	161	0	1	0
447	2	8	83	0	20	161	0	1	1
447	2	13	87	0	20	161	0	1	1
448	1	1	39	0	20	161	0	1	0
448	1	4	44	0	20	161	0	1	0
448	2	2	90	0	20	161	0	1	1
448	2	15	92	0	20	161	0	1	1
449	1	12	59	0	20	161	0	1	0
449	1	7	52	0	20	161	0	1	0
449	2	3	10	0	20	161	0	1	1
449	2	11	1	0	20	161	0	1	1
450	1	9	65	0	20	161	0	1	0
450	1	14	72	0	20	161	0	1	0
450	2	6	20	0	20	161	0	1	1
450	2	10	31	0	20	161	0	1	1
451	1	8	83	0	20	161	0	1	0
451	1	5	78	0	20	161	0	1	0
451	2	1	39	0	20	161	0	1	1
451	2	4	44	0	20	161	0	1	1
452	1	2	90	0	20	161	0	1	0
452	1	13	87	0	20	161	0	1	0
452	2	7	52	0	20	161	0	1	1
452	2	12	59	0	20	161	0	1	1
453	1	11	1	0	20	161	0	1	0
453	1	15	92	0	20	161	0	1	0
453	2	9	65	0	20	161	0	1	1
453	2	14	72	0	20	161	0	1	1
454	1	3	10	0	20	161	0	1	0
454	1	6	20	0	20	161	0	1	0
454	2	5	78	0	20	161	0	1	1
454	2	8	83	0	20	161	0	1	1
455	1	1	39	0	20	161	0	1	0
455	1	10	31	0	20	161	0	1	0
455	2	2	90	0	20	161	0	1	1
455	2	13	87	0	20	161	0	1	1
456	1	4	44	0	20	161	0	1	0
456	1	7	52	0	20	161	0	1	0
456	2	15	92	0	20	161	0	1	1
456	2	11	1	0	20	161	0	1	1
457	1	12	59	0	20	161	0	1	0
457	1	9	65	0	20	161	0	1	0
457	2	6	20	0	20	161	0	1	1
457	2	3	10	0	20	161	0	1	1
458	1	5	78	0	20	161	0	1	0
458	1	14	72	0	20	161	0	1	0
458	2	1	39	0	20	161	0	1	1
458	2	10	31	0	20	161	0	1	1
459	1	8	83	0	20	161	0	1	0
459	1	13	87	0	20	161	0	1	0
459	2	7	52	0	20	161	0	1	1
459	2	4	44	0	20	161	0	1	1
460	1	2	90	0	20	161	0	1	0
460	1	15	92	0	20	161	0	1	0
460	2	9	65	0	20	161	0	1	1
460	2	12	59	0	20	161	0	1	1
461	1	3	10	0	20	161	0	1	0
461	1	11	1	0	20	161	0	1	0
461	2	5	78	0	20	161	0	1	1
461	2	14	72	0	20	161	0	1	1
462	1	10	31	0	20	161	0	1	0
462	1	6	20	0	20	161	0	1	0
462	2	8	83	0	20	161	0	1	1
462	2	13	87	0	20	161	0	1	1
463	1	1	39	0	20	161	0	1	0
463	1	4	44	0	20	161	0	1	0
463	2	2	90	0	20	161	0	1	1
463	2	15	92	0	20	161	0	1	1
464	1	12	59	0	20	161	0	1	0
464	1	7	52	0	20	161	0	1	0
464	2	3	10	0	20	161	0	1	1
464	2	11	1	0	20	161	0	1	1
465	1	9	65	0	20	161	0	1	0
465	1	14	72	0	20	161	0	1	0
465	2	6	20	0	20	161	0	1	1
465	2	10	31	0	20	161	0	1	1
466	1	8	83	0	20	161	0	1	0
466	1	5	78	0	20	161	0	1	0
466	2	1	39	0	20	161	0	1	1
466	2	4	44	0	20	161	0	1	1
467	1	2	90	0	20	161	0	1	0
467	1	13	87	0	20	161	0	1	0
467	2	7	52	0	20	161	0	1	1
467	2	12	59	0	20	161	0	1	1
468	1	11	1	0	20	161	0	1	0
468	1	15	92	0	20	161	0	1	0
468	2	9	65	0	20	161	0	1	1
468	2	14	72	0	20	161	0	1	1
469	1	3	10	0	20	161	0	1	0
469	1	6	20	0	20	161	0	1	0
469	2	5	78	0	20	161	0	1	1
469	2	8	83	0	20	161	0	1	1
470	1	1	39	0	20	161	0	1	0
470	1	10	31	0	20	161	0	1	0
470	2	2	90	0	20	161	0	1	1
470	2	13	87	0	20	161	0	1	1
471	1	4	44	0	20	161	0	1	0
471	1	7	52	0	20	161	0	1	0
471	2	15	92	0	20	161	0	1	1
471	2	11	1	0	20	161	0	1	1
472	1	12	59	0	20	161	0	1	0
472	1	9	65	0	20	161	0	1	0
472	2	6	20	0	20	161	0	1	1
472	2	3	10	0	20	161	0	1	1
473	1	5	78	0	20	161	0	1	0
473	1	14	72	0	20	161	0	1	0
473	2	1	39	0	20	161	0	1	1
473	2	10	31	0	20	161	0	1	1
474	1	8	83	0	20	161	0	1	0
474	1	13	87	0	20	161	0	1	0
474	2	7	52	0	20	161	0	1	1
474	2	4	44	0	20	161	0	1	1
475	1	2	90	0	20	161	0	1	0
475	1	15	92	0	20	161	0	1	0
475	2	9	65	0	20	161	0	1	1
475	2	12	59	0	20	161	0	1	1
476	1	3	10	0	20	161	0	1	0
476	1	11	1	0	20	161	0	1	0
476	2	5	78	0	20	161	0	1	1
476	2	14	72	0	20	161	0	1	1
477	1	10	31	0	20	161	0	1	0
477	1	6	20	0	20	161	0	1	0
477	2	8	83	0	20	161	0	1	1
477	2	13	87	0	20	161	0	1	1
478	1	1	39	0	20	161	0	1	0
478	1	4	44	0	20	161	0	1	0
478	2	2	90	0	20	161	0	1	1
478	2	15	92	0	20	161	0	1	1
479	1	12	59	0	20	161	0	1	0
479	1	7	52	0	20	161	0	1	0
479	2	3	10	0	20	161	0	1	1
479	2	11	1	0	20	161	0	1	1
480	1	9	65	0	20	161	0	1	0
480	1	14	72	0	20	161	0	1	0
480	2	6	20	0	20	161	0	1	1
480	2	10	31	0	20	161	0	1	1
481	1	8	83	0	20	161	0	1	0
481	1	5	78	0	20	161	0	1	0
481	2	1	39	0	20	161	0	1	1
481	2	4	44	0	20	161	0	1	1
482	1	2	90	0	20	161	0	1	0
482	1	13	87	0	20	161	0	1	0
482	2	7	52	0	20	161	0	1	1
482	2	12	59	0	20	161	0	1	1
483	1	11	1	0	20	161	0	1	0
483	1	15	92	0	20	161	0	1	0
483	2	9	65	0	20	161	0	1	1
483	2	14	72	0	20	161	0	1	1
484	1	3	10	0	20	161	0	1	0
484	1	6	20	0	20	161	0	1	0
484	2	5	78	0	20	161	0	1	1
484	2	8	83	0	20	161	0	1	1
485	1	1	39	0	20	161	0	1	0
485	1	10	31	0	20	161	0	1	0
485	2	2	90	0	20	161	0	1	1
485	2	13	87	0	20	161	0	1	1
486	1	4	44	0	20	161	0	1	0
486	1	7	52	0	20	161	0	1	0
486	2	15	92	0	20	161	0	1	1
486	2	11	1	0	20	161	0	1	1
487	1	12	59	0	20	161	0	1	0
487	1	9	65	0	20	161	0	1	0
487	2	6	20	0	20	161	0	1	1
487	2	3	10	0	20	161	0	1	1
488	1	5	78	0	20	161	0	1	0
488	1	14	72	0	20	161	0	1	0
488	2	1	39	0	20	161	0	1	1
488	2	10	31	0	20	161	0	1	1
489	1	8	83	0	20	161	0	1	0
489	1	13	87	0	20	161	0	1	0
489	2	7	52	0	20	161	0	1	1
489	2	4	44	0	20	161	0	1	1
490	1	2	90	0	20	161	0	1	0
490	1	15	92	0	20	161	0	1	0
490	2	9	65	0	20	161	0	1	1
490	2	12	59	0	20	161	0	1	1
491	1	3	10	0	20	161	0	1	0
491	1	11	1	0	20	161	0	1	0
491	2	5	78	0	20	161	0	1	1
491	2	14	72	0	20	161	0	1	1
492	1	10	31	0	20	161	0	1	0
492	1	6	20	0	20	161	0	1	0
492	2	8	83	0	20	161	0	1	1
492	2	13	87	0	20	161	0	1	1
493	1	1	39	0	20	161	0	1	0
493	1	4	44	0	20	161	0	1	0
493	2	2	90	0	20	161	0	1	1
493	2	15	92	0	20	161	0	1	1
494	1	12	59	0	20	161	0	1	0
494	1	7	52	0	20	161	0	1	0
494	2	3	10	0	20	161	0	1	1
494	2	11	1	0	20	161	0	1	1
495	1	9	65	0	20	161	0	1	0
495	1	14	72	0	20	161	0	1	0
495	2	6	20	0	20	161	0	1	1
495	2	10	31	0	20	161	0	1	1
496	1	8	83	0	20	161	0	1	0
496	1	5	78	0	20	161	0	1	0
496	2	1	39	0	20	161	0	1	1
496	2	4	44	0	20	161	0	1	1
497	1	2	90	0	20	161	0	1	0
497	1	13	87	0	20	161	0	1	0
497	2	7	52	0	20	161	0	1	1
497	2	12	59	0	20	161	0	1	1
498	1	11	1	0	20	161	0	1	0
498	1	15	92	0	20	161	0	1	0
498	2	9	65	0	20	161	0	1	1
498	2	14	72	0	20	161	0	1	1
499	1	3	10	0	20	161	0	1	0
499	1	6	20	0	20	161	0	1	0
499	2	5	78	0	20	161	0	1	1
499	2	8	83	0	20	161	0	1	1
500	1	1	39	0	20	161	0	1	0
500	1	10	31	0	20	161	0	1	0
500	2	2	90	0	20	161	0	1	1
500	2	13	87	0	20	161	0	1	1
501	1	4	44	0	20	161	0	1	0
501	1	7	52	0	20	161	0	1	0
501	2	15	92	0	20	161	0	1	1
501	2	11	1	0	20	161	0	1	1
502	1	12	59	0	20	161	0	1	0
502	1	9	65	0	20	161	0	1	0
502	2	6	20	0	20	161	0	1	1
502	2	3	10	0	20	161	0	1	1
503	1	5	78	0	20	161	0	1	0
503	1	14	72	0	20	161	0	1	0
503	2	1	39	0	20	161	0	1	1
503	2	10	31	0	20	161	0	1	1
504	1	8	83	0	20	161	0	1	0
504	1	13	87	0	20	161	0	1	0
504	2	7	52	0	20	161	0	1	1
504	2	4	44	0	20	161	0	1	1
505	1	2	90	0	20	161	0	1	0
505	1	15	92	0	20	161	0	1	0
505	2	9	65	0	20	161	0	1	1
505	2	12	59	0	20	161	0	1	1
506	1	3	10	0	20	161	0	1	0
506	1	11	1	0	20	161	0	1	0
506	2	5	78	0	20	161	0	1	1
506	2	14	72	0	20	161	0	1	1
507	1	10	31	0	20	161	0	1	0
507	1	6	20	0	20	161	0	1	0
507	2	8	83	0	20	161	0	1	1
507	2	13	87	0	20	161	0	1	1
508	1	1	39	0	20	161	0	1	0
508	1	4	44	0	20	161	0	1	0
508	2	2	90	0	20	161	0	1	1
508	2	15	92	0	20	161	0	1	1
509	1	12	59	0	20	161	0	1	0
509	1	7	52	0	20	161	0	1	0
509	2	3	10	0	20	161	0	1	1
509	2	11	1	0	20	161	0	1	1
510	1	9	65	0	20	161	0	1	0
510	1	14	72	0	20	161	0	1	0
510	2	6	20	0	20	161	0	1	1
510	2	10	31	0	20	161	0	1	1
511	1	8	83	0	20	161	0	1	0
511	1	5	78	0	20	161	0	1	0
511	2	1	39	0	20	161	0	1	1
511	2	4	44	0	20	161	0	1	1
512	1	2	90	0	20	161	0	1	0
512	1	13	87	0	20	161	0	1	0
512	2	7	52	0	20	161	0	1	1
512	2	12	59	0	20	161	0	1	1
513	1	11	1	0	20	161	0	1	0
513	1	15	92	0	20	161	0	1	0
513	2	9	65	0	20	161	0	1	1
513	2	14	72	0	20	161	0	1	1
514	1	3	10	0	20	161	0	1	0
514	1	6	20	0	20	161	0	1	0
514	2	5	78	0	20	161	0	1	1
514	2	8	83	0	20	161	0	1	1
515	1	1	39	0	20	161	0	1	0
515	1	10	31	0	20	161	0	1	0
515	2	2	90	0	20	161	0	1	1
515	2	13	87	0	20	161	0	1	1
516	1	4	44	0	20	161	0	1	0
516	1	7	52	0	20	161	0	1	0
516	2	15	92	0	20	161	0	1	1
516	2	11	1	0	20	161	0	1	1
517	1	12	59	0	20	161	0	1	0
517	1	9	65	0	20	161	0	1	0
517	2	6	20	0	20	161	0	1	1
517	2	3	10	0	20	161	0	1	1
518	1	5	78	0	20	161	0	1	0
518	1	14	72	0	20	161	0	1	0
518	2	1	39	0	20	161	0	1	1
518	2	10	31	0	20	161	0	1	1
519	1	8	83	0	20	161	0	1	0
519	1	13	87	0	20	161	0	1	0
519	2	7	52	0	20	161	0	1	1
519	2	4	44	0	20	161	0	1	1
520	1	2	90	0	20	161	0	1	0
520	1	15	92	0	20	161	0	1	0
520	2	9	65	0	20	161	0	1	1
520	2	12	59	0	20	161	0	1	1
521	1	3	10	0	20	161	0	1	0
521	1	11	1	0	20	161	0	1	0
521	2	5	78	0	20	161	0	1	1
521	2	14	72	0	20	161	0	1	1
522	1	10	31	0	20	161	0	1	0
522	1	6	20	0	20	161	0	1	0
522	2	8	83	0	20	161	0	1	1
522	2	13	87	0	20	161	0	1	1
523	1	1	39	0	20	161	0	1	0
523	1	4	44	0	20	161	0	1	0
523	2	2	90	0	20	161	0	1	1
523	2	15	92	0	20	161	0	1	1
524	1	12	59	0	20	161	0	1	0
524	1	7	52	0	20	161	0	1	0
524	2	3	10	0	20	161	0	1	1
524	2	11	1	0	20	161	0	1	1
525	1	9	65	0	20	161	0	1	0
525	1	14	72	0	20	161	0	1	0
525	2	6	20	0	20	161	0	1	1
525	2	10	31	0	20	161	0	1	1
526	1	8	83	0	20	161	0	1	0
526	1	5	78	0	20	161	0	1	0
526	2	1	39	0	20	161	0	1	1
526	2	4	44	0	20	161	0	1	1
527	1	2	90	0	20	161	0	1	0
527	1	13	87	0	20	161	0	1	0
527	2	7	52	0	20	161	0	1	1
527	2	12	59	0	20	161	0	1	1
528	1	11	1	0	20	161	0	1	0
528	1	15	92	0	20	161	0	1	0
528	2	9	65	0	20	161	0	1	1
528	2	14	72	0	20	161	0	1	1
529	1	3	10	0	20	161	0	1	0
529	1	6	20	0	20	161	0	1	0
529	2	5	78	0	20	161	0	1	1
529	2	8	83	0	20	161	0	1	1
530	1	1	39	0	20	161	0	1	0
530	1	10	31	0	20	161	0	1	0
530	2	2	90	0	20	161	0	1	1
530	2	13	87	0	20	161	0	1	1
531	1	4	44	0	20	161	0	1	0
531	1	7	52	0	20	161	0	1	0
531	2	15	92	0	20	161	0	1	1
531	2	11	1	0	20	161	0	1	1
532	1	12	59	0	20	161	0	1	0
532	1	9	65	0	20	161	0	1	0
532	2	6	20	0	20	161	0	1	1
532	2	3	10	0	20	161	0	1	1
533	1	5	78	0	20	161	0	1	0
533	1	14	72	0	20	161	0	1	0
533	2	1	39	0	20	161	0	1	1
533	2	10	31	0	20	161	0	1	1
534	1	8	83	0	20	161	0	1	0
534	1	13	87	0	20	161	0	1	0
534	2	7	52	0	20	161	0	1	1
534	2	4	44	0	20	161	0	1	1
535	1	2	90	0	20	161	0	1	0
535	1	15	92	0	20	161	0	1	0
535	2	9	65	0	20	161	0	1	1
535	2	12	59	0	20	161	0	1	1
536	1	3	10	0	20	161	0	1	0
536	1	11	1	0	20	161	0	1	0
536	2	5	78	0	20	161	0	1	1
536	2	14	72	0	20	161	0	1	1
537	1	10	31	0	20	161	0	1	0
537	1	6	20	0	20	161	0	1	0
537	2	8	83	0	20	161	0	1	1
537	2	13	87	0	20	161	0	1	1
538	1	1	39	0	20	161	0	1	0
538	1	4	44	0	20	161	0	1	0
538	2	2	90	0	20	161	0	1	1
538	2	15	92	0	20	161	0	1	1
539	1	12	59	0	20	161	0	1	0
539	1	7	52	0	20	161	0	1	0
539	2	3	10	0	20	161	0	1	1
539	2	11	1	0	20	161	0	1	1
540	1	9	65	0	20	161	0	1	0
540	1	14	72	0	20	161	0	1	0
540	2	6	20	0	20	161	0	1	1
540	2	10	31	0	20	161	0	1	1
541	1	8	83	0	20	161	0	1	0
541	1	5	78	0	20	161	0	1	0
541	2	1	39	0	20	161	0	1	1
541	2	4	44	0	20	161	0	1	1
542	1	2	90	0	20	161	0	1	0
542	1	13	87	0	20	161	0	1	0
542	2	7	52	0	20	161	0	1	1
542	2	12	59	0	20	161	0	1	1
543	1	11	1	0	20	161	0	1	0
543	1	15	92	0	20	161	0	1	0
543	2	9	65	0	20	161	0	1	1
543	2	14	72	0	20	161	0	1	1
544	1	3	10	0	20	161	0	1	0
544	1	6	20	0	20	161	0	1	0
544	2	5	78	0	20	161	0	1	1
544	2	8	83	0	20	161	0	1	1
545	1	1	39	0	20	161	0	1	0
545	1	10	31	0	20	161	0	1	0
545	2	2	90	0	20	161	0	1	1
545	2	13	87	0	20	161	0	1	1
546	1	4	44	0	20	161	0	1	0
546	1	7	52	0	20	161	0	1	0
546	2	15	92	0	20	161	0	1	1
546	2	11	1	0	20	161	0	1	1
547	1	12	59	0	20	161	0	1	0
547	1	9	65	0	20	161	0	1	0
547	2	6	20	0	20	161	0	1	1
547	2	3	10	0	20	161	0	1	1
548	1	5	78	0	20	161	0	1	0
548	1	14	72	0	20	161	0	1	0
548	2	1	39	0	20	161	0	1	1
548	2	10	31	0	20	161	0	1	1
549	1	8	83	0	20	161	0	1	0
549	1	13	87	0	20	161	0	1	0
549	2	7	52	0	20	161	0	1	1
549	2	4	44	0	20	161	0	1	1
550	1	2	90	0	20	161	0	1	0
550	1	15	92	0	20	161	0	1	0
550	2	9	65	0	20	161	0	1	1
550	2	12	59	0	20	161	0	1	1
551	1	3	10	0	20	161	0	1	0
551	1	11	1	0	20	161	0	1	0
551	2	5	78	0	20	161	0	1	1
551	2	14	72	0	20	161	0	1	1
552	1	10	31	0	20	161	0	1	0
552	1	6	20	0	20	161	0	1	0
552	2	8	83	0	20	161	0	1	1
552	2	13	87	0	20	161	0	1	1
553	1	1	39	0	20	161	0	1	0
553	1	4	44	0	20	161	0	1	0
553	2	2	90	0	20	161	0	1	1
553	2	15	92	0	20	161	0	1	1
554	1	12	59	0	20	161	0	1	0
554	1	7	52	0	20	161	0	1	0
554	2	3	10	0	20	161	0	1	1
554	2	11	1	0	20	161	0	1	1
555	1	9	65	0	20	161	0	1	0
555	1	14	72	0	20	161	0	1	0
555	2	6	20	0	20	161	0	1	1
555	2	10	31	0	20	161	0	1	1
556	1	8	83	0	20	161	0	1	0
556	1	5	78	0	20	161	0	1	0
556	2	1	39	0	20	161	0	1	1
556	2	4	44	0	20	161	0	1	1
557	1	2	90	0	20	161	0	1	0
557	1	13	87	0	20	161	0	1	0
557	2	7	52	0	20	161	0	1	1
557	2	12	59	0	20	161	0	1	1
558	1	11	1	0	20	161	0	1	0
558	1	15	92	0	20	161	0	1	0
558	2	9	65	0	20	161	0	1	1
558	2	14	72	0	20	161	0	1	1
559	1	3	10	0	20	161	0	1	0
559	1	6	20	0	20	161	0	1	0
559	2	5	78	0	20	161	0	1	1
559	2	8	83	0	20	161	0	1	1
560	1	1	39	0	20	161	0	1	0
560	1	10	31	0	20	161	0	1	0
560	2	2	90	0	20	161	0	1	1
560	2	13	87	0	20	161	0	1	1
561	1	4	44	0	20	161	0	1	0
561	1	7	52	0	20	161	0	1	0
561	2	15	92	0	20	161	0	1	1
561	2	11	1	0	20	161	0	1	1
562	1	12	59	0	20	161	0	1	0
562	1	9	65	0	20	161	0	1	0
562	2	6	20	0	20	161	0	1	1
562	2	3	10	0	20	161	0	1	1
563	1	5	78	0	20	161	0	1	0
563	1	14	72	0	20	161	0	1	0
563	2	1	39	0	20	161	0	1	1
563	2	10	31	0	20	161	0	1	1
564	1	8	83	0	20	161	0	1	0
564	1	13	87	0	20	161	0	1	0
564	2	7	52	0	20	161	0	1	1
564	2	4	44	0	20	161	0	1	1
565	1	2	90	0	20	161	0	1	0
565	1	15	92	0	20	161	0	1	0
565	2	9	65	0	20	161	0	1	1
565	2	12	59	0	20	161	0	1	1
566	1	3	10	0	20	161	0	1	0
566	1	11	1	0	20	161	0	1	0
566	2	5	78	0	20	161	0	1	1
566	2	14	72	0	20	161	0	1	1
567	1	10	31	0	20	161	0	1	0
567	1	6	20	0	20	161	0	1	0
567	2	8	83	0	20	161	0	1	1
567	2	13	87	0	20	161	0	1	1
568	1	1	39	0	20	161	0	1	0
568	1	4	44	0	20	161	0	1	0
568	2	2	90	0	20	161	0	1	1
568	2	15	92	0	20	161	0	1	1
569	1	12	59	0	20	161	0	1	0
569	1	7	52	0	20	161	0	1	0
569	2	3	10	0	20	161	0	1	1
569	2	11	1	0	20	161	0	1	1
570	1	9	65	0	20	161	0	1	0
570	1	14	72	0	20	161	0	1	0
